0	0
0.005	0
0.01	0
0.015	0
0.02	9.21761e-06
0.025	2.76113e-05
0.03	3.81563e-05
0.035	4.03981e-05
0.04	4.0477e-05
0.045	4.14534e-05
0.05	4.16814e-05
0.055	4.11433e-05
0.06	4.14887e-05
0.065	4.01154e-05
0.07	4.07826e-05
0.075	3.90208e-05
0.08	3.93474e-05
0.085	3.75933e-05
0.09	3.75614e-05
0.095	3.51661e-05
0.1	3.543e-05
0.105	3.26864e-05
0.11	3.32653e-05
0.115	3.07617e-05
0.12	3.15949e-05
0.125	2.91417e-05
0.13	2.9918e-05
0.135	2.75189e-05
0.14	2.80258e-05
0.145	2.57337e-05
0.15	2.60444e-05
0.155	2.37076e-05
0.16	2.42628e-05
0.165	2.20906e-05
0.17	2.32969e-05
0.175	2.1244e-05
0.18	2.30391e-05
0.185	2.12642e-05
0.19	2.28284e-05
0.195	2.08826e-05
0.2	2.20105e-05
0.205	2.02677e-05
0.21	2.18909e-05
0.215	2.10611e-05
0.22	2.34397e-05
0.225	2.33592e-05
0.23	2.53593e-05
0.235	2.49181e-05
0.24	2.64656e-05
0.245	2.60341e-05
0.25	2.81698e-05
0.255	2.79959e-05
0.26	2.94851e-05
0.265	2.6621e-05
0.27	2.31559e-05
0.275	1.75369e-05
0.28	1.72339e-05
0.285	1.56457e-05
0.29	1.78776e-05
0.295	1.87343e-05
0.3	2.19875e-05
0.305	2.37247e-05
0.31	2.41907e-05
0.315	2.4319e-05
0.32	2.35532e-05
0.325	2.37343e-05
0.33	2.39552e-05
0.335	2.5328e-05
0.34	2.66243e-05
0.345	2.78985e-05
0.35	2.68591e-05
0.355	2.34104e-05
0.36	1.97912e-05
0.365	1.87556e-05
0.37	1.80986e-05
0.375	2.04724e-05
0.38	2.07143e-05
0.385	2.415e-05
0.39	2.56422e-05
0.395	2.79259e-05
0.4	2.73558e-05
0.405	2.79753e-05
0.41	2.6302e-05
0.415	2.71797e-05
0.42	2.67773e-05
0.425	2.9199e-05
0.43	2.9986e-05
0.435	3.18667e-05
0.44	2.95209e-05
0.445	2.6193e-05
0.45	2.08278e-05
0.455	1.96766e-05
0.46	1.8091e-05
0.465	1.936e-05
0.47	1.97534e-05
0.475	2.20128e-05
0.48	2.38373e-05
0.485	2.45448e-05
0.49	2.49838e-05
0.495	2.36769e-05
0.5	2.33686e-05
0.505	2.31744e-05
0.51	2.4109e-05
0.515	2.51458e-05
0.52	2.70984e-05
0.525	2.74249e-05
0.53	2.66587e-05
0.535	2.24547e-05
0.54	1.87652e-05
0.545	1.58592e-05
0.55	1.70065e-05
0.555	1.63223e-05
0.56	1.9383e-05
0.565	2.09872e-05
0.57	2.50061e-05
0.575	2.67083e-05
0.58	2.87317e-05
0.585	2.88308e-05
0.59	3.08163e-05
0.595	3.13408e-05
0.6	3.47443e-05
0.605	3.73734e-05
0.61	4.20158e-05
0.615	4.4623e-05
0.62	4.64401e-05
0.625	4.37698e-05
0.63	4.2095e-05
0.635	4.03435e-05
0.64	4.20748e-05
0.645	4.35942e-05
0.65	4.64587e-05
0.655	4.9928e-05
0.66	5.24375e-05
0.665	5.52583e-05
0.67	5.42378e-05
0.675	5.32262e-05
0.68	4.8956e-05
0.685	4.64025e-05
0.69	4.27003e-05
0.695	4.01976e-05
0.7	3.67253e-05
0.705	3.51036e-05
0.71	2.97743e-05
0.715	2.50526e-05
0.72	1.71898e-05
0.725	1.4722e-05
0.73	1.12836e-05
0.735	1.21554e-05
0.74	1.15509e-05
0.745	1.46075e-05
0.75	1.65611e-05
0.755	1.91686e-05
0.76	2.09264e-05
0.765	2.15039e-05
0.77	2.20016e-05
0.775	2.2047e-05
0.78	2.28636e-05
0.785	2.40359e-05
0.79	2.58634e-05
0.795	2.7256e-05
0.8	2.71292e-05
0.805	2.39708e-05
0.81	2.02202e-05
0.815	1.74239e-05
0.82	1.77466e-05
0.825	1.68574e-05
0.83	1.95108e-05
0.835	2.08019e-05
0.84	2.47132e-05
0.845	2.67019e-05
0.85	2.87804e-05
0.855	2.91142e-05
0.86	3.06603e-05
0.865	3.07906e-05
0.87	3.33829e-05
0.875	3.50371e-05
0.88	3.87502e-05
0.885	4.10449e-05
0.89	4.35336e-05
0.895	4.17673e-05
0.9	4.09012e-05
0.905	3.97228e-05
0.91	4.26069e-05
0.915	4.5098e-05
0.92	4.91536e-05
0.925	5.35027e-05
0.93	5.78283e-05
0.935	6.15222e-05
0.94	6.19019e-05
0.945	6.37283e-05
0.95	6.06688e-05
0.955	5.93764e-05
0.96	5.65598e-05
0.965	5.43076e-05
0.97	5.08969e-05
0.975	4.92673e-05
0.98	4.37458e-05
0.985	3.88158e-05
0.99	2.9581e-05
0.995	2.45293e-05
1	1.90422e-05
1.005	1.83796e-05
1.01	1.69364e-05
1.015	1.91194e-05
1.02	2.0106e-05
1.025	2.24879e-05
1.03	2.26215e-05
1.035	2.31035e-05
1.04	2.18768e-05
1.045	2.25954e-05
1.05	2.2621e-05
1.055	2.46807e-05
1.06	2.56938e-05
1.065	2.82013e-05
1.07	2.84558e-05
1.075	2.76198e-05
1.08	2.33506e-05
1.085	2.21527e-05
1.09	2.14202e-05
1.095	2.3182e-05
1.1	2.51154e-05
1.105	2.77234e-05
1.11	3.15833e-05
1.115	3.39743e-05
1.12	3.70329e-05
1.125	3.69468e-05
1.13	3.86758e-05
1.135	3.7643e-05
