0	0
0.02	0
0.04	0
0.06	0
0.08	0
0.1	0
0.12	0
0.14	0
0.16	0
0.18	11.5328
0.2	96.5331
0.22	243.572
0.24	422.575
0.26	600.895
0.28	747.939
0.3	839.622
0.32	861.534
0.34	847.77
0.36	835.893
0.38	825.601
0.4	816.727
0.42	809.058
0.44	802.426
0.46	796.714
0.48	791.798
0.5	787.594
0.52	784.011
0.54	780.988
0.56	778.426
0.58	776.307
0.6	774.565
0.62	773.162
0.64	772.041
0.66	771.178
0.68	770.548
0.7	770.122
0.72	769.877
0.74	769.788
0.76	769.84
0.78	770.012
0.8	770.285
0.82	770.641
0.84	771.095
0.86	771.575
0.88	772.111
0.9	772.676
0.92	773.264
0.94	773.876
0.96	774.497
0.98	775.131
1	775.778
1.02	776.41
1.04	777.028
1.06	777.637
1.08	778.221
1.1	778.79
1.12	779.325
1.14	779.845
1.16	780.339
1.18	780.804
1.2	781.243
1.22	781.64
1.24	781.991
1.26	782.295
1.28	782.572
1.3	782.817
1.32	783.026
1.34	783.192
1.36	783.346
1.38	783.439
1.4	783.498
1.42	783.523
1.44	783.513
1.46	783.489
1.48	783.39
1.5	783.269
1.52	783.143
1.54	782.955
1.56	782.736
1.58	782.464
1.6	782.166
1.62	781.841
1.64	781.494
1.66	781.127
1.68	780.763
1.7	780.344
1.72	779.888
1.74	779.402
1.76	778.891
1.78	778.366
1.8	777.819
1.82	777.249
1.84	776.674
1.86	776.106
1.88	775.478
1.9	774.825
1.92	774.158
1.94	773.476
1.96	772.779
1.98	772.071
2	771.359
2.02	770.65
2.04	769.922
2.06	769.171
2.08	768.409
2.1	767.63
2.12	766.847
2.14	766.052
2.16	765.255
2.18	764.452
2.2	763.658
2.22	762.865
2.24	762.065
2.26	761.236
2.28	760.422
2.3	759.583
2.32	758.747
2.34	757.907
2.36	757.059
2.38	756.207
2.4	755.39
2.42	754.571
2.44	753.716
2.46	752.868
2.48	752.016
2.5	751.167
2.52	750.331
2.54	749.49
2.56	748.651
2.58	747.815
2.6	746.972
2.62	746.131
2.64	745.297
2.66	744.464
2.68	743.629
2.7	742.83
2.72	742.015
2.74	741.19
2.76	740.369
2.78	739.555
2.8	738.748
2.82	737.943
2.84	737.137
2.86	736.333
2.88	735.543
2.9	734.758
2.92	733.975
2.94	733.197
2.96	732.449
2.98	731.677
3	730.91
3.02	730.149
3.04	729.396
3.06	728.64
3.08	727.89
3.1	727.155
3.12	726.422
3.14	725.694
3.16	724.971
3.18	724.253
3.2	723.536
3.22	722.821
3.24	722.097
3.26	721.377
3.28	720.673
3.3	719.972
3.32	719.279
3.34	718.591
3.36	717.903
3.38	717.221
3.4	716.548
3.42	715.881
3.44	715.22
3.46	714.563
3.48	713.91
3.5	713.261
3.52	712.619
3.54	711.986
3.56	711.386
3.58	710.762
3.6	710.139
3.62	709.53
3.64	708.916
3.66	708.3
3.68	707.684
3.7	707.075
3.72	706.469
3.74	705.866
3.76	705.268
3.78	704.676
3.8	704.094
3.82	703.518
3.84	702.939
3.86	702.354
3.88	701.776
3.9	701.203
3.92	700.632
3.94	700.066
3.96	699.505
3.98	698.969
4	698.415
4.02	697.864
4.04	697.317
4.06	696.772
4.08	696.233
4.1	695.694
4.12	695.161
4.14	694.632
4.16	694.109
4.18	693.589
4.2	693.073
4.22	692.56
4.24	692.052
4.26	691.565
4.28	691.07
4.3	690.571
4.32	690.075
4.34	689.581
4.36	689.091
4.38	688.604
4.4	688.122
4.42	687.642
4.44	687.166
4.46	686.693
4.48	686.223
4.5	685.754
4.52	685.288
4.54	684.833
4.56	684.375
4.58	683.905
4.6	683.441
4.62	682.988
4.64	682.538
4.66	682.093
4.68	681.649
4.7	681.208
4.72	680.77
4.74	680.327
4.76	679.891
4.78	679.458
4.8	679.031
4.82	678.606
4.84	678.182
4.86	677.764
4.88	677.354
4.9	676.947
4.92	676.538
4.94	676.127
4.96	675.72
4.98	675.315
5	674.914
5.02	674.511
5.04	674.111
5.06	673.715
5.08	673.322
5.1	672.931
5.12	672.54
5.14	672.152
5.16	671.768
