0	0
0.005	0
0.01	0
0.015	0
0.02	2.8537e-06
0.025	8.49299e-06
0.03	1.16302e-05
0.035	1.20511e-05
0.04	1.21057e-05
0.045	1.22052e-05
0.05	1.22197e-05
0.055	1.23233e-05
0.06	1.24889e-05
0.065	1.25061e-05
0.07	1.26974e-05
0.075	1.27316e-05
0.08	1.29139e-05
0.085	1.28771e-05
0.09	1.3005e-05
0.095	1.29459e-05
0.1	1.30092e-05
0.105	1.28639e-05
0.11	1.28584e-05
0.115	1.26885e-05
0.12	1.26404e-05
0.125	1.24011e-05
0.13	1.23197e-05
0.135	1.20909e-05
0.14	1.20033e-05
0.145	1.17356e-05
0.15	1.16403e-05
0.155	1.13964e-05
0.16	1.13034e-05
0.165	1.10167e-05
0.17	1.09148e-05
0.175	1.06495e-05
0.18	1.05382e-05
0.185	1.02587e-05
0.19	1.01314e-05
0.195	9.85649e-06
0.2	9.73245e-06
0.205	9.45131e-06
0.21	9.33534e-06
0.215	9.05669e-06
0.22	8.95074e-06
0.225	8.6893e-06
0.23	8.6131e-06
0.235	8.38222e-06
0.24	8.31309e-06
0.245	8.16572e-06
0.25	8.13316e-06
0.255	8.00087e-06
0.26	8.00461e-06
0.265	7.92422e-06
0.27	7.92933e-06
0.275	7.84975e-06
0.28	7.83155e-06
0.285	7.70063e-06
0.29	7.62109e-06
0.295	7.39654e-06
0.3	7.23242e-06
0.305	6.93659e-06
0.31	6.71726e-06
0.315	6.43204e-06
0.32	6.23725e-06
0.325	6.035e-06
0.33	5.94076e-06
0.335	5.85632e-06
0.34	5.91265e-06
0.345	5.94495e-06
0.35	6.12239e-06
0.355	6.20627e-06
0.36	6.4347e-06
0.365	6.50074e-06
0.37	6.71818e-06
0.375	6.76067e-06
0.38	6.96907e-06
0.385	7.01827e-06
0.39	7.25024e-06
0.395	7.33201e-06
0.4	7.58624e-06
0.405	7.66676e-06
0.41	7.86628e-06
0.415	7.84884e-06
0.42	7.87683e-06
0.425	7.60305e-06
0.43	7.34258e-06
0.435	6.87148e-06
0.44	6.4169e-06
0.445	5.89157e-06
0.45	5.49769e-06
0.455	5.10337e-06
0.46	4.86374e-06
0.465	4.66762e-06
0.47	4.64906e-06
0.475	4.65884e-06
0.48	4.86647e-06
0.485	4.99994e-06
0.49	5.30559e-06
0.495	5.43366e-06
0.5	5.66902e-06
0.505	5.6789e-06
0.51	5.82317e-06
0.515	5.7877e-06
0.52	5.93898e-06
0.525	5.96837e-06
0.53	6.21651e-06
0.535	6.36288e-06
0.54	6.71382e-06
0.545	6.93081e-06
0.55	7.2922e-06
0.555	7.39325e-06
0.56	7.54828e-06
0.565	7.30479e-06
0.57	7.07059e-06
0.575	6.50612e-06
0.58	6.06034e-06
0.585	5.52955e-06
0.59	5.19758e-06
0.595	4.89573e-06
0.6	4.75913e-06
0.605	4.72041e-06
0.61	4.84329e-06
0.615	5.01026e-06
0.62	5.38548e-06
0.625	5.6959e-06
0.63	6.16601e-06
0.635	6.42467e-06
0.64	6.75908e-06
0.645	6.84946e-06
0.65	7.0501e-06
0.655	7.05281e-06
0.66	7.24142e-06
0.665	7.31045e-06
0.67	7.60254e-06
0.675	7.79176e-06
0.68	8.19043e-06
0.685	8.44974e-06
0.69	8.87643e-06
0.695	8.98027e-06
0.7	9.17886e-06
0.705	8.94968e-06
0.71	8.6721e-06
0.715	8.00813e-06
0.72	7.41145e-06
0.725	6.68416e-06
0.73	6.18391e-06
0.735	5.69332e-06
0.74	5.42474e-06
0.745	5.20992e-06
0.75	5.16702e-06
0.755	5.21192e-06
0.76	5.47373e-06
0.765	5.74367e-06
0.77	6.18496e-06
0.775	6.46941e-06
0.78	6.83307e-06
0.785	6.96481e-06
0.79	7.1931e-06
0.795	7.21156e-06
0.8	7.39323e-06
0.805	7.41964e-06
0.81	7.65005e-06
0.815	7.76793e-06
0.82	8.09289e-06
0.825	8.31155e-06
0.83	8.70624e-06
0.835	8.90954e-06
0.84	9.18073e-06
0.845	9.11149e-06
0.85	8.96187e-06
0.855	8.45242e-06
0.86	7.932e-06
0.865	7.19849e-06
0.87	6.68426e-06
0.875	6.18525e-06
0.88	5.91445e-06
0.885	5.70543e-06
0.89	5.69415e-06
0.895	5.77104e-06
0.9	6.06251e-06
0.905	6.42852e-06
0.91	7.00521e-06
0.915	7.48556e-06
0.92	8.10655e-06
0.925	8.51508e-06
0.93	9.02784e-06
0.935	9.34728e-06
0.94	9.84192e-06
0.945	1.02116e-05
0.95	1.08211e-05
0.955	1.13574e-05
0.96	1.2156e-05
0.965	1.28817e-05
0.97	1.38489e-05
0.975	1.46819e-05
0.98	1.56637e-05
0.985	1.63017e-05
0.99	1.69803e-05
0.995	1.7172e-05
1	1.72826e-05
1.005	1.69989e-05
1.01	1.67825e-05
1.015	1.64329e-05
1.02	1.61799e-05
1.025	1.59e-05
1.03	1.56508e-05
1.035	1.5348e-05
1.04	1.50905e-05
1.045	1.47996e-05
1.05	1.45802e-05
1.055	1.42461e-05
1.06	1.39352e-05
1.065	1.34188e-05
1.07	1.29066e-05
1.075	1.21451e-05
1.08	1.14943e-05
1.085	1.0673e-05
1.09	1.00405e-05
1.095	9.40915e-06
1.1	8.94473e-06
1.105	8.53823e-06
1.11	8.32401e-06
1.115	8.13428e-06
1.12	8.09167e-06
1.125	7.91797e-06
1.13	7.84784e-06
1.135	7.43672e-06
