0	-2.50042e-05
0.005	-7.49944e-05
0.01	-0.000174782
0.015	-0.00032361
0.02	-0.000519608
0.025	-0.000759749
0.03	-0.0010414
0.035	-0.00136603
0.04	-0.00174359
0.045	-0.00219414
0.05	-0.00274343
0.055	-0.00341325
0.06	-0.0042126
0.065	-0.00513623
0.07	-0.00617203
0.075	-0.00731049
0.08	-0.00854823
0.085	-0.00988361
0.09	-0.011311
0.095	-0.0128208
0.1	-0.0144047
0.105	-0.0160602
0.11	-0.0177886
0.115	-0.01959
0.12	-0.0214601
0.125	-0.0233893
0.13	-0.0253635
0.135	-0.0273625
0.14	-0.0293627
0.145	-0.031344
0.15	-0.0332988
0.155	-0.0352333
0.16	-0.0371615
0.165	-0.0390945
0.17	-0.0410377
0.175	-0.0429926
0.18	-0.0449619
0.185	-0.0469512
0.19	-0.0489664
0.195	-0.0510101
0.2	-0.0530784
0.205	-0.0551634
0.21	-0.0572591
0.215	-0.0593682
0.22	-0.0615032
0.225	-0.0636805
0.23	-0.0659115
0.235	-0.0681982
0.24	-0.0705341
0.245	-0.0729063
0.25	-0.0752974
0.255	-0.0776881
0.26	-0.080061
0.265	-0.0824047
0.27	-0.0847117
0.275	-0.0869737
0.28	-0.0891808
0.285	-0.0913259
0.29	-0.0934101
0.295	-0.0954417
0.3	-0.0974271
0.305	-0.099363
0.31	-0.101235
0.315	-0.103025
0.32	-0.104721
0.325	-0.106323
0.33	-0.107838
0.335	-0.109276
0.34	-0.110646
0.345	-0.111959
0.35	-0.113224
0.355	-0.114452
0.36	-0.11565
0.365	-0.116827
0.37	-0.117983
0.375	-0.119114
0.38	-0.120211
0.385	-0.121259
0.39	-0.12225
0.395	-0.123179
0.4	-0.124055
0.405	-0.124885
0.41	-0.125674
0.415	-0.12642
0.42	-0.127114
0.425	-0.127744
0.43	-0.128301
0.435	-0.128779
0.44	-0.129172
0.445	-0.129469
0.45	-0.129652
0.455	-0.129709
0.46	-0.129642
0.465	-0.129461
0.47	-0.129185
0.475	-0.128825
0.48	-0.128386
0.485	-0.12787
0.49	-0.127278
0.495	-0.126609
0.5	-0.12586
0.505	-0.125035
0.51	-0.124136
0.515	-0.12317
0.52	-0.122142
0.525	-0.121056
0.53	-0.119921
0.535	-0.118752
0.54	-0.117568
0.545	-0.116379
0.55	-0.115185
0.555	-0.113972
0.56	-0.112723
0.565	-0.111424
0.57	-0.110067
0.575	-0.108652
0.58	-0.107177
0.585	-0.105639
0.59	-0.104034
0.595	-0.10236
0.6	-0.100623
0.605	-0.0988309
0.61	-0.096988
0.615	-0.0950912
0.62	-0.0931304
0.625	-0.0910944
0.63	-0.088976
0.635	-0.0867746
0.64	-0.0844976
0.645	-0.0821603
0.65	-0.0797841
0.655	-0.0773901
0.66	-0.0749938
0.665	-0.0726037
0.67	-0.0702266
0.675	-0.0678716
0.68	-0.0655491
0.685	-0.0632641
0.69	-0.0610121
0.695	-0.0587828
0.7	-0.05657
0.705	-0.0543789
0.71	-0.0522244
0.715	-0.0501218
0.72	-0.0480783
0.725	-0.0460909
0.73	-0.0441498
0.735	-0.0422419
0.74	-0.0403529
0.745	-0.0384694
0.75	-0.0365816
0.755	-0.0346847
0.76	-0.0327768
0.765	-0.030858
0.77	-0.028931
0.775	-0.0270038
0.78	-0.0250903
0.785	-0.0232069
0.79	-0.0213667
0.795	-0.019575
0.8	-0.017828
0.805	-0.0161173
0.81	-0.0144385
0.815	-0.0127996
0.82	-0.0112201
0.825	-0.00972348
0.83	-0.00832655
0.835	-0.00703786
0.84	-0.00586311
0.845	-0.00480949
0.85	-0.00388312
0.855	-0.00308333
0.86	-0.00240089
0.865	-0.00182186
0.87	-0.00133201
0.875	-0.000918613
0.88	-0.000571649
0.885	-0.000286896
0.89	-6.84849e-05
0.895	7.41047e-05
0.9	0.000134675
0.905	0.000118001
0.91	3.97847e-05
0.915	-8.11015e-05
0.92	-0.000231456
0.925	-0.000407092
0.93	-0.000609725
0.935	-0.00084188
0.94	-0.00110512
0.945	-0.00140307
0.95	-0.00174597
0.955	-0.00215174
0.96	-0.0026413
0.965	-0.00323099
0.97	-0.00392734
0.975	-0.00472712
0.98	-0.00562187
0.985	-0.0066033
0.99	-0.00766734
0.995	-0.00881595
1	-0.0100566
1.005	-0.0113995
1.01	-0.0128524
1.015	-0.0144165
1.02	-0.0160848
1.025	-0.0178455
1.03	-0.0196865
1.035	-0.0215977
1.04	-0.0235671
1.045	-0.0255762
1.05	-0.0276005
1.055	-0.0296188
1.06	-0.0316235
1.065	-0.0336218
1.07	-0.035627
1.075	-0.0376473
1.08	-0.0396824
1.085	-0.0417267
1.09	-0.0437733
1.095	-0.0458155
1.1	-0.0478479
1.105	-0.0498684
1.11	-0.051881
1.115	-0.0538933
1.12	-0.0559138
1.125	-0.0579496
1.13	-0.0600093
1.135	-0.0621051
1.14	-0.0642505
